conv_id,depth,tweet_id,author_id,inbound,created_at,text
11060,1,11058,AmazonHelp,False,Wed Nov 01 00:50:35 +0000 2017,@118086 I'm sorry your order hasn't arrived! What is the delivery date shown in the confirmation e-mail: https://t.co/CTNCjpcgOm? ^SJ
11060,2,11059,118086,True,Wed Nov 01 00:57:07 +0000 2017,@AmazonHelp Should have been today before 8
11060,3,11061,AmazonHelp,False,Wed Nov 01 01:00:00 +0000 2017,@118086 Please get in touch with us here: https://t.co/hApLpMlfHN and we'd be happy to review available shipping refund options. ^EZ
11073,0,11073,118088,True,Wed Nov 01 00:19:00 +0000 2017,@AmazonHelp isn't prime two day shipping supposed to be guaranteed? what happens when its late?
11073,1,11071,AmazonHelp,False,Wed Nov 01 00:49:00 +0000 2017,@118088 I'm sorry you haven't received your order yet! Have we missed the delivery date confirmed via e-mail: https://t.co/CTNCjpcgOm? ^GM
11073,2,11072,118088,True,Wed Nov 01 00:56:48 +0000 2017,@AmazonHelp yes it was due today by 8pm and now its changed to tomorrow or the next couple days... but isn;t there a guarantee?
11073,3,11074,AmazonHelp,False,Wed Nov 01 01:01:00 +0000 2017,@118088 We're unable to access accounts on Twitter but we'd like to look into it for you here: https://t.co/hApLpMlfHN ^LI
11073,4,11075,118088,True,Wed Nov 01 01:22:02 +0000 2017,"@AmazonHelp i understand, but i am asking a general question, do you or do you not have a policy about late delivery with amazon prime?"
11085,0,11085,118091,True,Wed Nov 01 00:37:13 +0000 2017,@115821 @AmazonHelp I'm so frustrated w/how things keep changing. Making it hard on POOR people!!! Free isn't free anymore.
11085,1,11083,AmazonHelp,False,Wed Nov 01 00:45:27 +0000 2017,"@118091 I'm so sorry to hear this! Without revealing any personal account information, will you provide us with more details? ^LH"
11085,2,11084,118091,True,Mon Nov 06 01:27:24 +0000 2017,"@AmazonHelp So much of the programming has changed on Prime. Blues Clues was free, now it's not. Still constantly having problems with my Fire Stick."
11085,3,11086,AmazonHelp,False,Mon Nov 06 01:44:56 +0000 2017,"@118091 What kind of problems are you having with your Fire Stick, Mildred? ^VB"
11085,4,11087,118091,True,Mon Nov 06 19:09:25 +0000 2017,"@AmazonHelp Continued buffering, loss of sound and it doesn't save where I leave off in programming."
11085,5,11088,AmazonHelp,False,Mon Nov 06 19:11:37 +0000 2017,@118091 Oh no! We'd like to look into this in real time with you. Please reach us via phone here: https://t.co/hApLpMlfHN ^AB
11597,0,11597,118233,True,Wed Nov 01 01:00:30 +0000 2017,@AmazonHelp  don't promise a 1 day shipping with a GUARANTEED 8pm delivery when you can't keep it
11597,1,11596,AmazonHelp,False,Wed Nov 01 01:08:34 +0000 2017,@118233 I'm so sorry for the wait! What does tracking information say here: https://t.co/PyACxvY8Qo? ^MH
11603,0,11603,118235,True,Wed Nov 01 00:55:04 +0000 2017,"@amazonhelp My order 113-8951188-2020217 says ""Left in mailroom"" but my house doesn't have a mailroom and I've been home all day."
11603,1,11601,AmazonHelp,False,Wed Nov 01 01:07:00 +0000 2017,@118235 Oh no! Have you checked the mailbox? These steps may help locate the order: https://t.co/7jZ5OuoXoK. Keep us posted! ^BN
11603,2,11602,118235,True,Wed Nov 01 01:10:15 +0000 2017,"@AmazonHelp Not in the mailbox, not on the porch, not in my house, not at the neighbors. This was a Prime order, late/lost again."
11603,3,11604,AmazonHelp,False,Wed Nov 01 01:28:00 +0000 2017,@118235 I'm sorry those steps didn't help! Who was the carrier for this order? You can check here: https://t.co/Y5jpI9gRhE ^BL
11603,4,11605,118235,True,Wed Nov 01 01:38:00 +0000 2017,"@AmazonHelp Carrier: AMZL US, Tracking #: TBA516106123000"
11603,5,11606,AmazonHelp,False,Wed Nov 01 01:47:29 +0000 2017,"@118235 I'd like someone from my team to check into this. When you can, please drop your details here: https://t.co/jNvrqbIPwn ^BL"
11603,6,11607,118235,True,Wed Nov 01 02:14:27 +0000 2017,"@AmazonHelp Once again the answer is ""We'll send again and your Prime membership means nothing and so does 2-day shipping."" This happens TOO OFTEN."
11619,0,11619,118238,True,Tue Oct 31 20:38:37 +0000 2017,@AmazonHelp how do I inform your delivery drivers to just leave my package at my front door?
11619,1,11618,AmazonHelp,False,Tue Oct 31 22:00:44 +0000 2017,"@118238 Hey, Hugh! Are you having trouble receiving a recent order? ^LA"
11619,2,11617,118238,True,Wed Nov 01 00:56:29 +0000 2017,@AmazonHelp Lol that's not my real name. But basically yeah they won't just leave it at my front door. Tomorrow's the final attempt.
11619,3,11616,AmazonHelp,False,Wed Nov 01 01:04:40 +0000 2017,"@118238 Hi, not Hugh:) Who is the carrier for this delivery? You can find this information here: https://t.co/Y5jpI9gRhE  ^LM"
11624,0,11624,117955,True,Wed Nov 01 00:57:35 +0000 2017,@AmazonHelp AMZL US
11624,1,11622,AmazonHelp,False,Wed Nov 01 01:02:13 +0000 2017,@117955 Please provide your details here: https://t.co/zUIZ61Nac2 and my team will escalate to Amazon Logistics. ^EZ
11624,2,11623,117955,True,Wed Nov 01 01:50:00 +0000 2017,@AmazonHelp Will do thank you for the help
11974,0,11974,118354,True,Tue Oct 31 23:39:57 +0000 2017,@AmazonHelp My Halloween costume is a day late. Can you help?
11974,1,11973,AmazonHelp,False,Wed Nov 01 01:25:23 +0000 2017,"@118354 I'm so sorry we've let you down. Please reach us here: https://t.co/hApLpMlfHN, so we can explore options with you. ^LL"
11982,0,11982,118356,True,Wed Nov 01 01:00:15 +0000 2017,"@AmazonHelp what the hell is going on?! Today's last day to deliver and still not shipped!!
Should I pledge that I won't ever order from u?!"
11982,1,11980,AmazonHelp,False,Wed Nov 01 01:16:33 +0000 2017,"@118356 I understand your concern, Nihal. Could you confirm if you've report this to our team using the link provided earlier? ^HD"
11982,2,11981,118356,True,Wed Nov 01 02:24:08 +0000 2017,@AmazonHelp Many times..Always got them saying well deliver it by deadline...I hate your service now
11982,3,11983,AmazonHelp,False,Wed Nov 01 02:56:56 +0000 2017,@118356 Sorry about the delay with the order. Please share your details here: https://t.co/GIJyeYqKE0 and we'll check this. ^KA
11982,4,11984,118356,True,Wed Nov 01 03:01:38 +0000 2017,@AmazonHelp It's point less to actually fill this form.Since you always give me those replies with I'll personally follow up and stuff..
11982,5,11985,AmazonHelp,False,Wed Nov 01 03:20:01 +0000 2017,@118356 details through the link provided above so that we can look into the issue. 2/2 ^SH
12505,0,12505,118501,True,Wed Nov 01 01:19:49 +0000 2017,@AmazonHelp How do I disable notifications indicated by the bell icon in upper left corner of iOS Kindle app?
12505,1,12503,AmazonHelp,False,Wed Nov 01 01:39:48 +0000 2017,"@118501 We'd like to help in real-time! When you have a free moment, please reach out to us here: https://t.co/hApLpMlfHN ^HM"
12505,2,12504,118501,True,Wed Nov 01 02:18:33 +0000 2017,@AmazonHelp Nah. Just answer my question please.
12505,3,12506,AmazonHelp,False,Wed Nov 01 02:58:40 +0000 2017,"@118501 From the Kindle app, go to More, tap on Settings, tap on Push notifications to enable or disable the notifications. ^SE"
13189,0,13189,118710,True,Wed Nov 01 01:44:51 +0000 2017,"Hi @AmazonHelp, I’ve purchased something via your app and it’s broken! How can I get it replaced?"
13189,1,13187,AmazonHelp,False,Wed Nov 01 01:49:28 +0000 2017,"@118710 Hi, Reece! I'm sorry about the broken item. You can check into options here: https://t.co/Ueduyt85xq ^BL"
13189,2,13188,118710,True,Wed Nov 01 01:52:12 +0000 2017,"@AmazonHelp Thanks, did you receive my other tweet regarding a VAT receipt?"
13563,0,13563,118828,True,Wed Nov 01 01:53:28 +0000 2017,@AmazonHelp when do you guys charge for the Xbox one X I preordered? It ships the 6th.
13563,1,13561,AmazonHelp,False,Wed Nov 01 02:09:39 +0000 2017,@118828 Thanks for reaching out to us! You will be charged for your order once it ships out. ^FJ
13563,2,13562,118828,True,Wed Nov 01 02:20:00 +0000 2017,@AmazonHelp Ok. Thank you!
13900,0,13900,118920,True,Wed Nov 01 01:56:33 +0000 2017,@AmazonHelp is there a way to know if the Amazon gift cards I send are being used?
13900,1,13899,AmazonHelp,False,Wed Nov 01 02:23:00 +0000 2017,@118920 You would only be able to confirm gift card balances on the account it is redeemed on. ^JP
14281,0,14281,119036,True,Wed Nov 01 02:18:24 +0000 2017,"Placed order today, said delivery would be Wed but just received email saying it'll be Thurs now? I'm a prime customer @AmazonHelp. Unhappy!"
14281,1,14279,AmazonHelp,False,Wed Nov 01 02:41:27 +0000 2017,@119036 I'm so sorry for the frustration! What was the date given in the original confirmation e-mail: https://t.co/SsPOz2ryIS? ^DG
14281,2,14280,119036,True,Wed Nov 01 05:37:24 +0000 2017,@AmazonHelp Today; 1st November. Or I wouldn't have ordered. I needed them to arrive at mums today so she can bring to me urgently in hospital tonight.
14281,3,14282,AmazonHelp,False,Wed Nov 01 05:42:51 +0000 2017,@119036 I can understand your frustration. Please reach out to us here to go over available options: https://t.co/ju0HEJTlrg ^CL
14281,4,14283,119036,True,Wed Nov 01 05:47:38 +0000 2017,@AmazonHelp Thank you - done.
14303,0,14303,119042,True,Wed Nov 01 02:17:05 +0000 2017,"@AmazonHelp ordered what was on the box for my sister’s wedding gift, that’s what came out of the box. What gives?! https://t.co/8jX9A0Ipcu"
14303,1,14301,AmazonHelp,False,Wed Nov 01 02:35:00 +0000 2017,@119042 I'm sorry for the trouble! We'd like to review available options with you. Please reach out to us here:  https://t.co/hApLpMlfHN ^LJ
14303,2,14302,119043,True,Wed Nov 01 02:59:15 +0000 2017,@AmazonHelp @119042 Thank you! Solved 2 problems with coustomer service. I LOVE Amazon. Super helpful. 👍👍
15268,0,15268,119350,True,Wed Nov 01 02:53:53 +0000 2017,.@115850 @AmazonHelp thanks for no replies whatsoever on my complaint.an you please tell me what more should I do? @119351 @1015
15268,1,15267,AmazonHelp,False,Wed Nov 01 03:11:00 +0000 2017,@119350 Please fill in your details using the link: https://t.co/JzRdscmdH9 and I'll get in touch with you soon. ^AK (2/2)
15279,0,15279,119353,True,Wed Nov 01 02:53:34 +0000 2017,@AmazonHelp 408-9273159-6369903.replacement ordered from 24th Oct.no1 contact me.Really worst courier service from Amazon
15279,1,15278,AmazonHelp,False,Wed Nov 01 03:10:01 +0000 2017,"@119353 Please don’t provide your order details, we consider them as personal information. Our Twitter page is visible to public. ^VM"
15304,0,15304,119358,True,Sun Oct 29 16:29:43 +0000 2017,"@115850 @115821 @AmazonHelp I waited 15 days,sent 10 email,was assured tht case escalted,todays response WE CANNOT HELP,customer service?"
15304,1,15303,AmazonHelp,False,Sun Oct 29 16:48:29 +0000 2017,"@119358 We'd like to investigate this, please share your details here: https://t.co/cQVomR1pWz with detailed info. ^HA"
15304,2,15302,119358,True,Sun Oct 29 17:03:52 +0000 2017,@AmazonHelp I have inked in detail at the given URL...hope to see some useful action
15304,3,15301,AmazonHelp,False,Sun Oct 29 17:20:34 +0000 2017,@119358 Thanks for the heads up! We'll check this and get back with an update soon. ^YP
15304,4,15297,119358,True,Wed Nov 01 02:42:24 +0000 2017,@AmazonHelp @115851 @115850 @115821 so the social media escalation team is equally useless as the customer service team...hats off to incompetence
15304,5,15295,AmazonHelp,False,Wed Nov 01 03:00:00 +0000 2017,@119358 That's quite a comment. Could you let us know if you have received an email from our team here https://t.co/8DAc10S7ww? ^VM
15304,6,15296,119358,True,Wed Nov 01 03:26:49 +0000 2017,@AmazonHelp I did...which said WE CANNOT DO ANYTHING...same as customer service...which triggered My reply...I am just asking basic question here
15304,7,15298,AmazonHelp,False,Wed Nov 01 03:40:26 +0000 2017,@119358 Sorry to know about that. Kindly reply to the email and we'll get in touch with an update. Appreciate your patience. ^AK
15304,8,15299,119358,True,Wed Nov 01 17:56:10 +0000 2017,@AmazonHelp I have replied to the email... lets see if I can get positive and useful response atleast once after so much escalation @115851
15304,9,15300,AmazonHelp,False,Wed Nov 01 18:00:00 +0000 2017,@119358 Thank you for confirming. You should hear an update from us soon. Keep an eye on your mailbox. ^MP
15306,0,15306,118710,True,Wed Nov 01 01:45:36 +0000 2017,"Hi @AmazonHelp, when I placed my order I requested a VAT receipt either via email or post but I still haven’t had one?"
15306,1,15305,AmazonHelp,False,Wed Nov 01 02:59:35 +0000 2017,"@118710 I'm sorry for the inconvenience.  Please see here: https://t.co/3gp9Udo7j5, for more info on accessing your invoice. ^LM"
15668,0,15668,119446,True,Wed Nov 01 03:18:19 +0000 2017,"#SuperValueDayQuiz

Where is the result of super value day quiz conducted on Oct 1 and 2 ? @AmazonHelp"
15668,1,15666,AmazonHelp,False,Wed Nov 01 03:26:00 +0000 2017,@119446 The results will be announced soon. Kindly stay tuned for updates. ^AK
15668,2,15667,119446,True,Fri Nov 03 09:48:53 +0000 2017,@AmazonHelp Not yet announced?
15700,0,15700,119452,True,Mon Oct 30 05:51:24 +0000 2017,Hey @115850 @AmazonHelp I need an update on my refund! Can you help?
15700,1,15699,AmazonHelp,False,Mon Oct 30 05:56:52 +0000 2017,@119452 You may track your refunds using the link: https://t.co/LjYILTJREp. Please keep us posted. ^GS
15700,2,15698,119452,True,Mon Oct 30 05:58:37 +0000 2017,@AmazonHelp Hi. This is where I'm stuck. When will you initiate the pick up? https://t.co/bVTocnrC1k
15700,3,15697,AmazonHelp,False,Mon Oct 30 07:40:00 +0000 2017,@119452 Sorry for the delay in pickup. Kindly contact us here: https://t.co/rS49hgaADF and we'll get the pick up done. ^SY
15700,4,15694,119452,True,Wed Nov 01 02:58:27 +0000 2017,@AmazonHelp How many times will the pick-up be rescheduled? https://t.co/oQuGBF84QS
15700,5,15693,AmazonHelp,False,Wed Nov 01 03:19:00 +0000 2017,"@119452 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^AK 3/3"
15707,0,15707,119454,True,Wed Nov 01 02:55:13 +0000 2017,@AmazonHelp have a query regarding cash back during 14-17 October sale. Email/DM ?
15707,1,15705,AmazonHelp,False,Wed Nov 01 03:15:29 +0000 2017,@119454 We'd like to help you with the cash back. Kindly get in touch with our support team here: https://t.co/rS49hgaADF ^AK
15707,2,15706,119454,True,Wed Nov 01 14:38:55 +0000 2017,@AmazonHelp ok. Thanks.
16101,0,16101,119532,True,Wed Nov 01 03:39:13 +0000 2017,Thanks @AmazonHelp for solving my issue . But after 8 day it's really long time you took to solve . But #thanks
16101,1,16100,AmazonHelp,False,Wed Nov 01 03:42:29 +0000 2017,@119532 Thanks for keeping us posted. I'll pass along your comments to our team and we'll work on this. ^GK
16426,0,16426,119618,True,Wed Nov 01 03:27:42 +0000 2017,@AmazonHelp somehow Siri can turn off my lights but Alexa is incapable. #pleasefixit #buggedupdate https://t.co/wLNncaWcX1
16426,1,16425,AmazonHelp,False,Wed Nov 01 03:55:28 +0000 2017,"@119618 If Alexa doesn't discover your smart home device, here are some solutions to try: https://t.co/4WOgoyFtgG Hope this helps! ^NN"
16428,0,16428,119619,True,Wed Nov 01 03:27:06 +0000 2017,@AmazonHelp Not impressed with Amazon Logistics. Computer parts delayed a week and a refund is the only option? Really disappointed.
16428,1,16427,AmazonHelp,False,Wed Nov 01 03:55:24 +0000 2017,@119619 I'm sorry it's been delayed. We'd like to look into this. Please send details about this order here: https://t.co/Wze1ktETWY. ^LH
16433,0,16433,119620,True,Wed Nov 01 03:36:06 +0000 2017,"@119356 @AmazonHelp     horrible service, lousy customer care, non existent courier phone numbers. So much for becoming a Prime customer!"
16433,1,16429,AmazonHelp,False,Wed Nov 01 03:54:00 +0000 2017,@119620 Sorry to know about the delivery issue. Did we happen to miss estimate as mentioned here: https://t.co/ykWpCt0ely ?^KA
16433,2,16430,119620,True,Wed Nov 01 04:15:21 +0000 2017,@AmazonHelp Is this some kind of a h
16448,0,16448,119622,True,Wed Nov 01 03:43:28 +0000 2017,@AmazonHelp こんにちは。先日Amazonギフト券チャージのやり方を教えていただいた者です。チャージが終了しアカウントに登録されたのですが、買い物でお支払い方法のコード入力とはどこに書かれてあるのですか？「次に進む」が表示されず買い物できません。どうすれば良いですか？
